# translation_extract.txt - user-visible Chinese in .kt / .xml / string resources
# Format: unique_id | chinese_string | file:line
# Excludes: // comment-only lines, Log/println/Timber, package/import lines.
# LocalizedStrings.kt: id is i18n_<key> (same-line zh branch or block if (zh) { multiline }).

i18n_today_mood | 今天心情 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:267
i18n_this_week | 本周 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:268
i18n_view_history | 查看历史 → | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:269
i18n_all_records | 全部记录 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:270
i18n_completed | 已完成 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:271
i18n_uncompleted | 未完成 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:272
i18n_today_completed | 今日完成 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:273
i18n_edit_profile | 编辑个人资料 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:274
i18n_save | 保存 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:275
i18n_mood_record | 心情记录 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:276
i18n_mood_times | 次 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:277
i18n_share | 分享 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:278
i18n_mood_distribution_month | 月心情分布 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:279
i18n_export_success | 导出成功 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:280
i18n_export_first | 请先导出文件 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:281
i18n_export_content | 导出内容 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:282
i18n_export_format | 导出格式 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:283
i18n_export_json_desc | JSON（推荐，用于再次导入） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:284
i18n_export_txt_desc | TXT（纯文本，仅笔记内容） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:285
i18n_export_to_file | 导出到文件 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:286
i18n_include_profile | 个人设置 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:287
i18n_parse_failed | 文件解析失败 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:288
i18n_cannot_read_file | 无法读取文件 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:289
i18n_select_file_import | 选择文件导入 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:290
i18n_support_json | 支持 .json 格式文件 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:291
i18n_file_info | 文件信息 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:292
i18n_export_date_label | 导出日期:  | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:293
i18n_app_version_label | App版本:  | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:294
i18n_notes_count_label | 笔记:  | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:295
i18n_notes_count_suffix |  条 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:296
i18n_tasks_count_label | 任务:  | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:297
i18n_tasks_count_suffix |  条 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:298
i18n_moods_count_label | 心情:  | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:299
i18n_moods_count_suffix |  条 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:300
i18n_import_mode_label | 导入模式: | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:301
i18n_merge_mode_desc | 合并（推荐，保留现有数据） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:302
i18n_overwrite_mode_desc | 覆盖（删除现有数据后导入） ⚠️不可恢复 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:303
i18n_start_import | 开始导入 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:304
i18n_overwrite_dialog_title | ⚠️不可恢复 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:305
i18n_overwrite_dialog_body | 覆盖将删除现有笔记、任务与心情记录后再导入。确定继续？ | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:307
i18n_confirm_overwrite | 确定覆盖 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:311
i18n_emoji_smiley_happy | 开心 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:312
i18n_emoji_flower_cool | 得意 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:313
i18n_emoji_meaning | 思考 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:314
i18n_emoji_calm | 平静 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:315
i18n_emoji_ignorant | 困惑 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:316
i18n_emoji_sad_tear | 难过 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:317
i18n_emoji_annoying | 担心 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:318
i18n_emoji_sick | 难受 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:319
i18n_emoji_mood_bubble | 茫然 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:320
i18n_nav_todo | 待办 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:321
i18n_nav_essay | 随笔 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:322
i18n_nav_view | 视图 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:323
i18n_nav_widget | 小组件 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:324
i18n_nav_mine | 我的 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:325
i18n_essay_tab_timeline | 时间轴 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:326
i18n_essay_tab_topic | 主题 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:327
i18n_essay_tab_project | 项目 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:328
i18n_todo_hint_anytime | 随时都可以安排 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:329
i18n_todo_hint_morning | 上午安排在这里 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:330
i18n_todo_hint_afternoon | 下午安排在这里 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:331
i18n_todo_hint_evening | 晚间安排在这里 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:332
i18n_todo_hint_default | 添加任务 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:333
i18n_task_urgency_0 | 紧急 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:334
i18n_task_urgency_1 | 高 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:335
i18n_task_urgency_2 | 普通 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:336
i18n_task_urgency_3 | 低优先级 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:337
i18n_essay_topic_empty_notes | 该分类下暂无笔记 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:338
i18n_note_uncategorized | 未分类 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:339
i18n_essay_timeline_empty_title | 还没有笔记 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:340
i18n_essay_timeline_empty_subtitle | 写第一条记录 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:341
i18n_essay_topic_empty_title | 还没有主题笔记 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:342
i18n_essay_topic_empty_subtitle | 写第一条主题记录 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:343
i18n_essay_primary_freestyle | 自由随想 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:344
i18n_essay_primary_self_awareness | 自我认知 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:345
i18n_essay_primary_interpersonal | 社会人际 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:346
i18n_essay_primary_intimacy_family | 亲密关系 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:347
i18n_essay_primary_somatic_energy | 身心能量 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:348
i18n_essay_primary_meaning | 存在探索 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:349
i18n_essay_sec_Emotional_awareness | 情感觉察 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:350
i18n_essay_sec_Behavioral_habits | 行为习惯 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:351
i18n_essay_sec_Thinking_blind_spots | 思维盲区 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:352
i18n_essay_sec_Value_exploration | 价值探索 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:353
i18n_essay_sec_Workplace_dynamics | 职场动态 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:354
i18n_essay_sec_Friendship_issues | 友谊议题 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:355
i18n_essay_sec_Stranger_encounters | 陌生人互动 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:356
i18n_essay_sec_Social_anxiety | 社交焦虑 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:357
i18n_essay_sec_Partner_conflicts | 伴侣冲突 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:358
i18n_essay_sec_Parenting_struggles | 育儿困扰 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:359
i18n_essay_sec_Family_boundaries | 家庭边界 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:360
i18n_essay_sec_Love_language | 爱的语言 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:361
i18n_essay_sec_Energy_levels | 精力水平 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:362
i18n_essay_sec_Sleep_quality | 睡眠质量 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:363
i18n_essay_sec_Physical_pain | 身体不适 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:364
i18n_essay_sec_Exercise_habits | 运动习惯 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:365
i18n_essay_sec_Career_direction | 职业方向 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:366
i18n_essay_sec_Life_goals | 人生目标 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:367
i18n_essay_sec_Meaning_questions | 意义之问 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:368
app_han_81ea62115b9e73b0_36901 | 自我实现 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:369
i18n_calendar_week_mon | 周一 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:370
i18n_calendar_week_tue | 周二 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:371
i18n_calendar_week_wed | 周三 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:372
i18n_calendar_week_thu | 周四 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:373
i18n_calendar_week_fri | 周五 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:374
i18n_calendar_week_sat | 周六 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:375
i18n_calendar_week_sun | 周日 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:376
i18n_daily_review_title | 每日回顾 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:377
i18n_daily_review_quote | 纵有疾风起，人生不言弃 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:378
i18n_daily_review_overdue | 逾期（{n}） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:379
i18n_daily_review_completed | 已完成（{n}） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:380
i18n_daily_review_copy_today | 复制到今日 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:381
i18n_daily_review_move_today | 移到今日 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:382
i18n_search_placeholder | 搜索笔记… | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:383
i18n_search_filter_category | 分类 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:384
i18n_search_filter_date_range | 日期范围 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:385
i18n_search_filter_has_images | 含图片 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:386
i18n_search_filter_mood | 心情 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:387
i18n_search_filter_all | 全部 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:388
i18n_search_filter_any | 不限 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:389
i18n_search_filter_today | 今天 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:390
i18n_search_filter_this_week | 本周 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:391
i18n_search_filter_this_month | 本月 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:392
i18n_search_filter_yes | 是 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:393
i18n_search_filter_no | 否 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:394
i18n_search_results | 结果（{n}） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:395
i18n_search_no_results_title | 没有匹配的笔记 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:396
i18n_search_no_results_hint | 试试其他关键词或筛选条件 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:397
i18n_search_dialog_edit_title | 编辑搜索 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:398
i18n_search_dialog_save | 保存 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:399
i18n_search_dialog_delete | 删除 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:400
i18n_search_cd_clear | 清除 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:401
i18n_search_cd_select | 选择 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:402
i18n_inbox_title | 灵感收件箱 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:403
i18n_inbox_subtitle_unorganized | {n} 条待整理 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:404
i18n_inbox_sort_hint_deadline | 按截止时间排序（最近的在前） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:405
i18n_inbox_sort_hint_date | 按日期排序（最新的在前） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:406
i18n_inbox_menu_sort_deadline | 按截止时间 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:407
i18n_inbox_menu_sort_date | 按日期 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:408
i18n_inbox_menu_clear_freestyle | 全部清空 → 自由随想 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:409
i18n_inbox_swipe_delete | 删除 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:410
i18n_inbox_deadline_none | 无截止时间 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:411
i18n_inbox_deadline_overdue | 已逾期，{n} 天前已转入 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:412
i18n_inbox_deadline_today | 今日截止 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:413
i18n_inbox_deadline_tomorrow | 明日截止 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:414
i18n_inbox_deadline_auto | {n} 天后自动归类 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:415
i18n_inbox_quick_classify | 快速归类 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:416
i18n_inbox_pick_category_title | 选择分类 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:417
i18n_inbox_empty_title | 收件箱已清空 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:418
i18n_inbox_empty_subtitle | 没有等待整理的灵感 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:419
i18n_essay_menu_trash | 回收站 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:420
i18n_essay_menu_layout_card | 随笔：卡片布局 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:421
i18n_essay_menu_layout_integrated | 随笔：融合布局 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:422
i18n_essay_menu_wallpaper | 随笔壁纸… | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:423
i18n_essay_menu_clear_wallpaper | 清除随笔壁纸 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:424
i18n_cd_more_menu | 更多菜单 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:425
app_monthvalue_48001 | ${monthValue}月心情分布 | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:480
app_count_48601 | 笔记（${count} 条） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:486
app_count_49201 | 任务（${count} 条） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:492
app_count_49801 | 心情记录（${count} 条） | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:498
app_notestasksmoodsconflicts_51001 | 导入完成：笔记+$notes 任务+$tasks 心情+$moods 冲突$conflicts | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:510
app_prefixlines_52201 | ${prefix}心情记录：$lines | app/src/main/java/com/example/kairosapplication/i18n/LocalizedStrings.kt:522
app_han_6bcf65e55f85529e_3501 | 每日待办提醒 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:35
app_han_6bcf65e55f85529e_3801 | 每日待办提醒 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:38
app_han_6bcf65e553cd601d_4301 | 每日反思提醒 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:43
app_han_6bcf65e553cd601d_4601 | 每日反思提醒 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:46
app_han_6bcf65e55f85529e_6401 | 每日待办提醒 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:64
app_han_4eca59298fd86709_6501 | 今天还有任务待完成，点击查看 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:65
app_han_6bcf65e553cd601d_8501 | 每日反思提醒 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:85
app_han_4eca59298bb05f55_8601 | 今天记录了吗？点击写下今日反思 | app/src/main/java/com/example/kairosapplication/notification/NotificationHelper.kt:86
app_yyyymd_48201 | yyyy年M月d日 | app/src/main/java/com/example/kairosapplication/ui/inbox/InboxListScreen.kt:482
app_yyyym_7801 | yyyy年M月 | app/src/main/java/com/example/kairosapplication/ui/mine/components/CheckInStatsSection.kt:78
app_md_8501 | M月d日 | app/src/main/java/com/example/kairosapplication/ui/mine/components/CheckInStatsSection.kt:85
app_npastcheckindisplayperfe_23301 | 本月完美：${n(PastCheckInDisplay.PERFECT)}天    优秀：${n(PastCheckInDisplay.EXCELLENT)}天\n | app/src/main/java/com/example/kairosapplication/ui/mine/components/CheckInStatsSection.kt:233
app_npastcheckindisplaycheer_23401 | 加油：${n(PastCheckInDisplay.CHEER)}天        新芽：${n(PastCheckInDisplay.SEEDLING)}天\n | app/src/main/java/com/example/kairosapplication/ui/mine/components/CheckInStatsSection.kt:234
app_npastcheckindisplaywrite_23501 | 文档记录者：${n(PastCheckInDisplay.WRITER)}天  空白：${n(PastCheckInDisplay.EMPTY)}天 | app/src/main/java/com/example/kairosapplication/ui/mine/components/CheckInStatsSection.kt:235
app_han_5f005fc3_701 | 开心 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:7
app_han_5f97610f_801 | 得意 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:8
app_han_601d8003_901 | 思考 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:9
app_han_5e739759_1001 | 平静 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:10
app_han_56f060d1_1101 | 困惑 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:11
app_han_96be8fc7_1201 | 难过 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:12
app_han_62c55fc3_1301 | 担心 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:13
app_han_96be53d7_1401 | 难受 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:14
app_han_832b7136_1501 | 茫然 | app/src/main/java/com/example/kairosapplication/ui/mine/EmojiConstants.kt:15
app_yyyym_7801 | yyyy年M月 | app/src/main/java/com/example/kairosapplication/ui/mine/MoodCalendarScreen.kt:78
app_yyyym_6201 | yyyy年M月 | app/src/main/java/com/example/kairosapplication/ui/view/month/MonthCalendar.kt:62
app_yyyymd_3701 | yyyy年M月d日 | app/src/main/java/com/example/kairosapplication/ui/view/today/DateSelector.kt:37
app_han_66688dd1_20701 | 晨跑 | app/src/main/java/com/example/kairosapplication/ui/widget/Widget3x1TriptychPreview.kt:207
app_han_96058bfb_20801 | 阅读 | app/src/main/java/com/example/kairosapplication/ui/widget/Widget3x1TriptychPreview.kt:208
app_han_51994f5c_20901 | 写作 | app/src/main/java/com/example/kairosapplication/ui/widget/Widget3x1TriptychPreview.kt:209
app_han_51a560f3_21001 | 冥想 | app/src/main/java/com/example/kairosapplication/ui/widget/Widget3x1TriptychPreview.kt:210
app_han_957f8dd18bad7ec3_21301 | 长跑训练 | app/src/main/java/com/example/kairosapplication/ui/widget/Widget3x1TriptychPreview.kt:213
app_60506_21901 | 6 · 今日 · 周三 · 05-06 | app/src/main/java/com/example/kairosapplication/ui/widget/Widget3x1TriptychPreview.kt:219
app_3_22101 | 还有3条，在应用内查看 | app/src/main/java/com/example/kairosapplication/ui/widget/Widget3x1TriptychPreview.kt:221
app_completedtotal_52901 | 已完成${completed}/总${total} | app/src/main/java/com/example/kairosapplication/ui/widget/WidgetMainScreen.kt:529
app_yyyym_84001 | yyyy年M月 | app/src/main/java/com/example/kairosapplication/ui/widget/WidgetMainScreen.kt:840
app_yyyymd_22601 | yyyy年M月d日 | app/src/main/java/com/example/kairosapplication/ui/EssayMainScreen.kt:226
app_yyyymd_82001 | yyyy年M月d日 | app/src/main/java/com/example/kairosapplication/ui/EssayMainScreen.kt:820
app_md_82101 | M月d日 | app/src/main/java/com/example/kairosapplication/ui/EssayMainScreen.kt:821
app_han_8ba165707c7b_1301 | 计数类 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:13
app_todo_1401 | Todo类 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:14
app_todo_1501 | Todo展示类 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:15
app_todo_1601 | Todo展示类 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:16
app_han_7edf8ba17c7b_1701 | 统计类 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:17
app_han_4e0054684efb52a1_1801 | 一周任务条 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:18
app_han_54684efb52a12b_2001 | 周任务+一句 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:20
app_han_5c55793a4eca65e5_2101 | 展示今日 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:21
app_han_5c55793a516890e8_2201 | 展示全部 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:22
app_app_2601 | 每次打开app更新一次 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:26
app_han_6bcf5c0f65f666f4_2701 | 每小时更新一次 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:27
app_han_6bcf592966f465b0_2801 | 每天更新一次 | app/src/main/java/com/example/kairosapplication/widget/data/WidgetConfig.kt:28
app_yyyym_17601 | yyyy年M月 | app/src/main/java/com/example/kairosapplication/widget/WidgetViewFactory.kt:176
app_yyyym_125601 | yyyy年M月 | app/src/main/java/com/example/kairosapplication/widget/WidgetViewFactory.kt:1256
app_yyyymd_69701 | yyyy年M月d日 | app/src/main/java/com/example/kairosapplication/TodayScreen.kt:697
xml_ui_han_661f671f4e09_46 | 星期三 | app/src/main/res/layout/widget_2x2_2a.xml:46
xml_ui_38_57 | 已完成3/总8 | app/src/main/res/layout/widget_2x2_2a.xml:57
xml_ui_han_668265e04efb52a1_81 | 暂无任务 | app/src/main/res/layout/widget_2x2_2a.xml:81
xml_ui_20265_112 | 2026年5月 | app/src/main/res/layout/widget_2x2_2a.xml:112
xml_ui_60506_75 | 6 · 今日 · 周三 · 05-06 | app/src/main/res/layout/widget_3x1_3a.xml:75
xml_ui_han_668265e04efb52a1_57 | 暂无任务 | app/src/main/res/layout/widget_3x1_3b.xml:57
xml_ui_han_54684e8c_76 | 周二 | app/src/main/res/layout/widget_3x1_3b.xml:76
xml_ui_35_141 | 连续3天 总计5天 | app/src/main/res/layout/widget_3x1_3b.xml:141
xml_ui_han_4e00_44 | 一 | app/src/main/res/layout/widget_3x1_3c.xml:44
xml_ui_han_4e8c_68 | 二 | app/src/main/res/layout/widget_3x1_3c.xml:68
xml_ui_han_4e09_92 | 三 | app/src/main/res/layout/widget_3x1_3c.xml:92
xml_ui_han_56db_116 | 四 | app/src/main/res/layout/widget_3x1_3c.xml:116
xml_ui_han_4e94_140 | 五 | app/src/main/res/layout/widget_3x1_3c.xml:140
xml_ui_han_516d_164 | 六 | app/src/main/res/layout/widget_3x1_3c.xml:164
xml_ui_han_65e5_188 | 日 | app/src/main/res/layout/widget_3x1_3c.xml:188
xml_ui_han_4e00_94 | 一 | app/src/main/res/layout/widget_3x1_3d.xml:94
xml_ui_han_4e8c_104 | 二 | app/src/main/res/layout/widget_3x1_3d.xml:104
xml_ui_han_4e09_114 | 三 | app/src/main/res/layout/widget_3x1_3d.xml:114
xml_ui_han_56db_124 | 四 | app/src/main/res/layout/widget_3x1_3d.xml:124
xml_ui_han_4e94_134 | 五 | app/src/main/res/layout/widget_3x1_3d.xml:134
xml_ui_han_516d_144 | 六 | app/src/main/res/layout/widget_3x1_3d.xml:144
